"Notes"	"State"	"State Code"	"Year"	"Year Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2016"	"2016"	"Undetermined "	"4"	178	6931071	2.6
	"Arizona"	"04"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	15	6931071	Unreliable
	"Arizona"	"04"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	50751	6931071	732.2
	"Arizona"	"04"	"2017"	"2017"	"Unintentional"	"1"	4184	7016270	59.6
	"Arizona"	"04"	"2017"	"2017"	"Suicide"	"2"	1327	7016270	18.9
	"Arizona"	"04"	"2017"	"2017"	"Homicide"	"3"	441	7016270	6.3
	"Arizona"	"04"	"2017"	"2017"	"Undetermined "	"4"	166	7016270	2.4
	"Arizona"	"04"	"2017"	"2017"	"Legal Intervention / Operations of War"	"5"	10	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	51630	7016270	735.9
	"Arizona"	"04"	"2018"	"2018"	"Unintentional"	"1"	4251	7171646	59.3
	"Arizona"	"04"	"2018"	"2018"	"Suicide"	"2"	1438	7171646	20.1
	"Arizona"	"04"	"2018"	"2018"	"Homicide"	"3"	420	7171646	5.9
	"Arizona"	"04"	"2018"	"2018"	"Undetermined "	"4"	154	7171646	2.1
	"Arizona"	"04"	"2018"	"2018"	"Legal Intervention / Operations of War"	"5"	25	7171646	0.3
	"Arizona"	"04"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	52994	7171646	738.9
	"Arkansas"	"05"	"1999"	"1999"	"Unintentional"	"1"	1287	2651860	48.5
	"Arkansas"	"05"	"1999"	"1999"	"Suicide"	"2"	336	2651860	12.7
	"Arkansas"	"05"	"1999"	"1999"	"Homicide"	"3"	179	2651860	6.7
	"Arkansas"	"05"	"1999"	"1999"	"Undetermined "	"4"	78	2651860	2.9
	"Arkansas"	"05"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	26036	2651860	981.8
	"Arkansas"	"05"	"2000"	"2000"	"Unintentional"	"1"	1267	2673400	47.4
	"Arkansas"	"05"	"2000"	"2000"	"Suicide"	"2"	349	2673400	13.1
	"Arkansas"	"05"	"2000"	"2000"	"Homicide"	"3"	204	2673400	7.6
	"Arkansas"	"05"	"2000"	"2000"	"Undetermined "	"4"	84	2673400	3.1
	"Arkansas"	"05"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	26307	2673400	984.0
	"Arkansas"	"05"	"2001"	"2001"	"Unintentional"	"1"	1277	2691571	47.4
	"Arkansas"	"05"	"2001"	"2001"	"Suicide"	"2"	382	2691571	14.2
	"Arkansas"	"05"	"2001"	"2001"	"Homicide"	"3"	183	2691571	6.8
	"Arkansas"	"05"	"2001"	"2001"	"Undetermined "	"4"	70	2691571	2.6
	"Arkansas"	"05"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	25840	2691571	960.0
	"Arkansas"	"05"	"2002"	"2002"	"Unintentional"	"1"	1311	2705927	48.4
	"Arkansas"	"05"	"2002"	"2002"	"Suicide"	"2"	377	2705927	13.9
	"Arkansas"	"05"	"2002"	"2002"	"Homicide"	"3"	194	2705927	7.2
	"Arkansas"	"05"	"2002"	"2002"	"Undetermined "	"4"	119	2705927	4.4
	"Arkansas"	"05"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	26508	2705927	979.6
	"Arkansas"	"05"	"2003"	"2003"	"Unintentional"	"1"	1304	2724816	47.9
	"Arkansas"	"05"	"2003"	"2003"	"Suicide"	"2"	374	2724816	13.7
	"Arkansas"	"05"	"2003"	"2003"	"Homicide"	"3"	195	2724816	7.2
	"Arkansas"	"05"	"2003"	"2003"	"Undetermined "	"4"	108	2724816	4.0
	"Arkansas"	"05"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	10	2724816	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	25927	2724816	951.5
	"Arkansas"	"05"	"2004"	"2004"	"Unintentional"	"1"	1406	2749686	51.1
	"Arkansas"	"05"	"2004"	"2004"	"Suicide"	"2"	361	2749686	13.1
	"Arkansas"	"05"	"2004"	"2004"	"Homicide"	"3"	211	2749686	7.7
	"Arkansas"	"05"	"2004"	"2004"	"Undetermined "	"4"	116	2749686	4.2
	"Arkansas"	"05"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	25427	2749686	924.7
	"Arkansas"	"05"	"2005"	"2005"	"Unintentional"	"1"	1329	2781097	47.8
	"Arkansas"	"05"	"2005"	"2005"	"Suicide"	"2"	400	2781097	14.4
	"Arkansas"	"05"	"2005"	"2005"	"Homicide"	"3"	219	2781097	7.9
	"Arkansas"	"05"	"2005"	"2005"	"Undetermined "	"4"	143	2781097	5.1
	"Arkansas"	"05"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	25961	2781097	933.5
	"Arkansas"	"05"	"2006"	"2006"	"Unintentional"	"1"	1415	2821761	50.1
	"Arkansas"	"05"	"2006"	"2006"	"Suicide"	"2"	376	2821761	13.3
	"Arkansas"	"05"	"2006"	"2006"	"Homicide"	"3"	234	2821761	8.3
	"Arkansas"	"05"	"2006"	"2006"	"Undetermined "	"4"	147	2821761	5.2
	"Arkansas"	"05"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	25727	2821761	911.7
	"Arkansas"	"05"	"2007"	"2007"	"Unintentional"	"1"	1391	2848650	48.8
	"Arkansas"	"05"	"2007"	"2007"	"Suicide"	"2"	402	2848650	14.1
	"Arkansas"	"05"	"2007"	"2007"	"Homicide"	"3"	243	2848650	8.5
	"Arkansas"	"05"	"2007"	"2007"	"Undetermined "	"4"	165	2848650	5.8
	"Arkansas"	"05"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	25987	2848650	912.3
	"Arkansas"	"05"	"2008"	"2008"	"Unintentional"	"1"	1477	2874554	51.4
	"Arkansas"	"05"	"2008"	"2008"	"Suicide"	"2"	447	2874554	15.6
	"Arkansas"	"05"	"2008"	"2008"	"Homicide"	"3"	214	2874554	7.4
	"Arkansas"	"05"	"2008"	"2008"	"Undetermined "	"4"	127	2874554	4.4
	"Arkansas"	"05"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	27057	2874554	941.3
	"Arkansas"	"05"	"2009"	"2009"	"Unintentional"	"1"	1473	2896843	50.8
	"Arkansas"	"05"	"2009"	"2009"	"Suicide"	"2"	422	2896843	14.6
	"Arkansas"	"05"	"2009"	"2009"	"Homicide"	"3"	219	2896843	7.6
	"Arkansas"	"05"	"2009"	"2009"	"Undetermined "	"4"	124	2896843	4.3
	"Arkansas"	"05"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	26433	2896843	912.5
	"Arkansas"	"05"	"2010"	"2010"	"Unintentional"	"1"	1461	2915918	50.1
	"Arkansas"	"05"	"2010"	"2010"	"Suicide"	"2"	447	2915918	15.3
	"Arkansas"	"05"	"2010"	"2010"	"Homicide"	"3"	188	2915918	6.4
	"Arkansas"	"05"	"2010"	"2010"	"Undetermined "	"4"	99	2915918	3.4
	"Arkansas"	"05"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	26719	2915918	916.3
	"Arkansas"	"05"	"2011"	"2011"	"Unintentional"	"1"	1510	2937979	51.4
	"Arkansas"	"05"	"2011"	"2011"	"Suicide"	"2"	462	2937979	15.7
	"Arkansas"	"05"	"2011"	"2011"	"Homicide"	"3"	208	2937979	7.1
	"Arkansas"	"05"	"2011"	"2011"	"Undetermined "	"4"	68	2937979	2.3
	"Arkansas"	"05"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	27401	2937979	932.6
	"Arkansas"	"05"	"2012"	"2012"	"Unintentional"	"1"	1521	2949131	51.6
	"Arkansas"	"05"	"2012"	"2012"	"Suicide"	"2"	485	2949131	16.4
	"Arkansas"	"05"	"2012"	"2012"	"Homicide"	"3"	238	2949131	8.1
	"Arkansas"	"05"	"2012"	"2012"	"Undetermined "	"4"	89	2949131	3.0
	"Arkansas"	"05"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	27779	2949131	941.9
	"Arkansas"	"05"	"2013"	"2013"	"Unintentional"	"1"	1373	2959373	46.4
	"Arkansas"	"05"	"2013"	"2013"	"Suicide"	"2"	516	2959373	17.4
	"Arkansas"	"05"	"2013"	"2013"	"Homicide"	"3"	212	2959373	7.2
	"Arkansas"	"05"	"2013"	"2013"	"Undetermined "	"4"	85	2959373	2.9
	"Arkansas"	"05"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	28249	2959373	954.6
	"Arkansas"	"05"	"2014"	"2014"	"Unintentional"	"1"	1458	2966369	49.2
	"Arkansas"	"05"	"2014"	"2014"	"Suicide"	"2"	515	2966369	17.4
	"Arkansas"	"05"	"2014"	"2014"	"Homicide"	"3"	217	2966369	7.3
	"Arkansas"	"05"	"2014"	"2014"	"Undetermined "	"4"	90	2966369	3.0
	"Arkansas"	"05"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	28187	2966369	950.2
	"Arkansas"	"05"	"2015"	"2015"	"Unintentional"	"1"	1538	2978204	51.6
	"Arkansas"	"05"	"2015"	"2015"	"Suicide"	"2"	577	2978204	19.4
	"Arkansas"	"05"	"2015"	"2015"	"Homicide"	"3"	217	2978204	7.3
	"Arkansas"	"05"	"2015"	"2015"	"Undetermined "	"4"	78	2978204	2.6
	"Arkansas"	"05"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	29203	2978204	980.6
	"Arkansas"	"05"	"2016"	"2016"	"Unintentional"	"1"	1604	2988248	53.7
	"Arkansas"	"05"	"2016"	"2016"	"Suicide"	"2"	555	2988248	18.6
	"Arkansas"	"05"	"2016"	"2016"	"Homicide"	"3"	248	2988248	8.3
	"Arkansas"	"05"	"2016"	"2016"	"Undetermined "	"4"	88	2988248	2.9
	"Arkansas"	"05"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	29255	2988248	979.0
	"Arkansas"	"05"	"2017"	"2017"	"Unintentional"	"1"	1625	3004279	54.1
	"Arkansas"	"05"	"2017"	"2017"	"Suicide"	"2"	631	3004279	21.0
	"Arkansas"	"05"	"2017"	"2017"	"Homicide"	"3"	278	3004279	9.3
	"Arkansas"	"05"	"2017"	"2017"	"Undetermined "	"4"	77	3004279	2.6
	"Arkansas"	"05"	"2017"	"2017"	"Legal Intervention / Operations of War"	"5"	11	3004279	Unreliable
	"Arkansas"	"05"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	29966	3004279	997.4
	"Arkansas"	"05"	"2018"	"2018"	"Unintentional"	"1"	1530	3013825	50.8
	"Arkansas"	"05"	"2018"	"2018"	"Suicide"	"2"	554	3013825	18.4
	"Arkansas"	"05"	"2018"	"2018"	"Homicide"	"3"	264	3013825	8.8
	"Arkansas"	"05"	"2018"	"2018"	"Undetermined "	"4"	66	3013825	2.2
	"Arkansas"	"05"	"2018"	"2018"	"Legal Intervention / Operations of War"	"5"	14	3013825	Unreliable
	"Arkansas"	"05"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	29908	3013825	992.4
	"California"	"06"	"1999"	"1999"	"Unintentional"	"1"	9198	33499204	27.5
	"California"	"06"	"1999"	"1999"	"Suicide"	"2"	3077	33499204	9.2
	"California"	"06"	"1999"	"1999"	"Homicide"	"3"	2066	33499204	6.2
	"California"	"06"	"1999"	"1999"	"Undetermined "	"4"	252	33499204	0.8
	"California"	"06"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	71	33499204	0.2
	"California"	"06"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	214716	33499204	641.0
	"California"	"06"	"2000"	"2000"	"Unintentional"	"1"	8577	33871648	25.3
	"California"	"06"	"2000"	"2000"	"Suicide"	"2"	2969	33871648	8.8
	"California"	"06"	"2000"	"2000"	"Homicide"	"3"	2064	33871648	6.1
	"California"	"06"	"2000"	"2000"	"Undetermined "	"4"	176	33871648	0.5
	"California"	"06"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	65	33871648	0.2
	"California"	"06"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	215700	33871648	636.8
	"California"	"06"	"2001"	"2001"	"Unintentional"	"1"	8132	34479458	23.6
	"California"	"06"	"2001"	"2001"	"Suicide"	"2"	2831	34479458	8.2
	"California"	"06"	"2001"	"2001"	"Homicide"	"3"	2223	34479458	6.4
	"California"	"06"	"2001"	"2001"	"Undetermined "	"4"	103	34479458	0.3
	"California"	"06"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	64	34479458	0.2
	"California"	"06"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	220691	34479458	640.1
	"California"	"06"	"2002"	"2002"	"Unintentional"	"1"	10107	34871843	29.0
	"California"	"06"	"2002"	"2002"	"Suicide"	"2"	3228	34871843	9.3
	"California"	"06"	"2002"	"2002"	"Homicide"	"3"	2485	34871843	7.1
	"California"	"06"	"2002"	"2002"	"Undetermined "	"4"	320	34871843	0.9
	"California"	"06"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	53	34871843	0.2
	"California"	"06"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	218372	34871843	626.2
	"California"	"06"	"2003"	"2003"	"Unintentional"	"1"	10471	35253159	29.7
	"California"	"06"	"2003"	"2003"	"Suicide"	"2"	3397	35253159	9.6
	"California"	"06"	"2003"	"2003"	"Homicide"	"3"	2487	35253159	7.1
	"California"	"06"	"2003"	"2003"	"Undetermined "	"4"	371	35253159	1.1
	"California"	"06"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	86	35253159	0.2
	"California"	"06"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	222559	35253159	631.3
	"California"	"06"	"2004"	"2004"	"Unintentional"	"1"	10633	35574576	29.9
	"California"	"06"	"2004"	"2004"	"Suicide"	"2"	3368	35574576	9.5
	"California"	"06"	"2004"	"2004"	"Homicide"	"3"	2490	35574576	7.0
	"California"	"06"	"2004"	"2004"	"Undetermined "	"4"	333	35574576	0.9
	"California"	"06"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	80	35574576	0.2
	"California"	"06"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	215621	35574576	606.1
	"California"	"06"	"2005"	"2005"	"Unintentional"	"1"	11129	35827943	31.1
	"California"	"06"	"2005"	"2005"	"Suicide"	"2"	3206	35827943	8.9
	"California"	"06"	"2005"	"2005"	"Homicide"	"3"	2540	35827943	7.1
	"California"	"06"	"2005"	"2005"	"Undetermined "	"4"	357	35827943	1.0
	"California"	"06"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	104	35827943	0.3
	"California"	"06"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	219701	35827943	613.2
	"California"	"06"	"2006"	"2006"	"Unintentional"	"1"	11375	36021202	31.6
	"California"	"06"	"2006"	"2006"	"Suicide"	"2"	3334	36021202	9.3
	"California"	"06"	"2006"	"2006"	"Homicide"	"3"	2616	36021202	7.3
	"California"	"06"	"2006"	"2006"	"Undetermined "	"4"	331	36021202	0.9
	"California"	"06"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	102	36021202	0.3
	"California"	"06"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	219368	36021202	609.0
	"California"	"06"	"2007"	"2007"	"Unintentional"	"1"	11614	36250311	32.0
	"California"	"06"	"2007"	"2007"	"Suicide"	"2"	3602	36250311	9.9
	"California"	"06"	"2007"	"2007"	"Homicide"	"3"	2376	36250311	6.6
	"California"	"06"	"2007"	"2007"	"Undetermined "	"4"	345	36250311	1.0
	"California"	"06"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	91	36250311	0.3
	"California"	"06"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	215692	36250311	595.0
	"California"	"06"	"2008"	"2008"	"Unintentional"	"1"	10761	36604337	29.4
	"California"	"06"	"2008"	"2008"	"Suicide"	"2"	3775	36604337	10.3
	"California"	"06"	"2008"	"2008"	"Homicide"	"3"	2280	36604337	6.2
	"California"	"06"	"2008"	"2008"	"Undetermined "	"4"	318	36604337	0.9
	"California"	"06"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	79	36604337	0.2
	"California"	"06"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	217553	36604337	594.3
	"California"	"06"	"2009"	"2009"	"Unintentional"	"1"	10860	36961229	29.4
	"California"	"06"	"2009"	"2009"	"Suicide"	"2"	3823	36961229	10.3
	"California"	"06"	"2009"	"2009"	"Homicide"	"3"	2124	36961229	5.7
	"California"	"06"	"2009"	"2009"	"Undetermined "	"4"	355	36961229	1.0
	"California"	"06"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	75	36961229	0.2
	"California"	"06"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	215499	36961229	583.0
	"California"	"06"	"2010"	"2010"	"Unintentional"	"1"	10435	37253956	28.0
	"California"	"06"	"2010"	"2010"	"Suicide"	"2"	3913	37253956	10.5
	"California"	"06"	"2010"	"2010"	"Homicide"	"3"	1954	37253956	5.2
	"California"	"06"	"2010"	"2010"	"Undetermined "	"4"	333	37253956	0.9
	"California"	"06"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	68	37253956	0.2
	"California"	"06"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	217309	37253956	583.3
	"California"	"06"	"2011"	"2011"	"Unintentional"	"1"	10824	37691912	28.7
	"California"	"06"	"2011"	"2011"	"Suicide"	"2"	3996	37691912	10.6
	"California"	"06"	"2011"	"2011"	"Homicide"	"3"	1916	37691912	5.1
	"California"	"06"	"2011"	"2011"	"Undetermined "	"4"	309	37691912	0.8
	"California"	"06"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	87	37691912	0.2
	"California"	"06"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	222810	37691912	591.1
	"California"	"06"	"2012"	"2012"	"Unintentional"	"1"	10906	38041430	28.7
	"California"	"06"	"2012"	"2012"	"Suicide"	"2"	3893	38041430	10.2
	"California"	"06"	"2012"	"2012"	"Homicide"	"3"	2010	38041430	5.3
	"California"	"06"	"2012"	"2012"	"Undetermined "	"4"	302	38041430	0.8
	"California"	"06"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	126	38041430	0.3
	"California"	"06"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	225317	38041430	592.3
	"California"	"06"	"2013"	"2013"	"Unintentional"	"1"	11538	38332521	30.1
	"California"	"06"	"2013"	"2013"	"Suicide"	"2"	4025	38332521	10.5
	"California"	"06"	"2013"	"2013"	"Homicide"	"3"	1890	38332521	4.9
	"California"	"06"	"2013"	"2013"	"Undetermined "	"4"	271	38332521	0.7
	"California"	"06"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	99	38332521	0.3
	"California"	"06"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	230536	38332521	601.4
	"California"	"06"	"2014"	"2014"	"Unintentional"	"1"	11804	38802500	30.4
	"California"	"06"	"2014"	"2014"	"Suicide"	"2"	4214	38802500	10.9
	"California"	"06"	"2014"	"2014"	"Homicide"	"3"	1813	38802500	4.7
	"California"	"06"	"2014"	"2014"	"Undetermined "	"4"	227	38802500	0.6
	"California"	"06"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	94	38802500	0.2
	"California"	"06"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	227777	38802500	587.0
	"California"	"06"	"2015"	"2015"	"Unintentional"	"1"	12544	39144818	32.0
	"California"	"06"	"2015"	"2015"	"Suicide"	"2"	4167	39144818	10.6
	"California"	"06"	"2015"	"2015"	"Homicide"	"3"	1987	39144818	5.1
	"California"	"06"	"2015"	"2015"	"Undetermined "	"4"	250	39144818	0.6
	"California"	"06"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	106	39144818	0.3
	"California"	"06"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	240152	39144818	613.5
	"California"	"06"	"2016"	"2016"	"Unintentional"	"1"	13213	39250017	33.7
	"California"	"06"	"2016"	"2016"	"Suicide"	"2"	4294	39250017	10.9
	"California"	"06"	"2016"	"2016"	"Homicide"	"3"	2074	39250017	5.3
	"California"	"06"	"2016"	"2016"	"Undetermined "	"4"	252	39250017	0.6
	"California"	"06"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	80	39250017	0.2
	"California"	"06"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	242327	39250017	617.4
	"California"	"06"	"2017"	"2017"	"Unintentional"	"1"	13840	39536653	35.0
	"California"	"06"	"2017"	"2017"	"Suicide"	"2"	4312	39536653	10.9
	"California"	"06"	"2017"	"2017"	"Homicide"	"3"	2022	39536653	5.1
	"California"	"06"	"2017"	"2017"	"Undetermined "	"4"	244	39536653	0.6
	"California"	"06"	"2017"	"2017"	"Legal Intervention / Operations of War"	"5"	90	39536653	0.2
	"California"	"06"	"2017"	"2017"	"Non-Injury, no intent classified"	"9"	247681	39536653	626.5
	"California"	"06"	"2018"	"2018"	"Unintentional"	"1"	14153	39557045	35.8
	"California"	"06"	"2018"	"2018"	"Suicide"	"2"	4491	39557045	11.4
	"California"	"06"	"2018"	"2018"	"Homicide"	"3"	1890	39557045	4.8
	"California"	"06"	"2018"	"2018"	"Undetermined "	"4"	242	39557045	0.6
	"California"	"06"	"2018"	"2018"	"Legal Intervention / Operations of War"	"5"	89	39557045	0.2
	"California"	"06"	"2018"	"2018"	"Non-Injury, no intent classified"	"9"	247953	39557045	626.8
	"Colorado"	"08"	"1999"	"1999"	"Unintentional"	"1"	1519	4226018	35.9
	"Colorado"	"08"	"1999"	"1999"	"Suicide"	"2"	574	4226018	13.6
	"Colorado"	"08"	"1999"	"1999"	"Homicide"	"3"	199	4226018	4.7
	"Colorado"	"08"	"1999"	"1999"	"Undetermined "	"4"	113	4226018	2.7
	"Colorado"	"08"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	24702	4226018	584.5
	"Colorado"	"08"	"2000"	"2000"	"Unintentional"	"1"	1702	4301261	39.6
	"Colorado"	"08"	"2000"	"2000"	"Suicide"	"2"	613	4301261	14.3
	"Colorado"	"08"	"2000"	"2000"	"Homicide"	"3"	151	4301261	3.5
	"Colorado"	"08"	"2000"	"2000"	"Undetermined "	"4"	98	4301261	2.3
	"Colorado"	"08"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	24721	4301261	574.7
	"Colorado"	"08"	"2001"	"2001"	"Unintentional"	"1"	1720	4425687	38.9
	"Colorado"	"08"	"2001"	"2001"	"Suicide"	"2"	722	4425687	16.3
	"Colorado"	"08"	"2001"	"2001"	"Homicide"	"3"	169	4425687	3.8
	"Colorado"	"08"	"2001"	"2001"	"Undetermined "	"4"	108	4425687	2.4
	"Colorado"	"08"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	25567	4425687	577.7
	"Colorado"	"08"	"2002"	"2002"	"Unintentional"	"1"	1812	4490406	40.4
	"Colorado"	"08"	"2002"	"2002"	"Suicide"	"2"	727	4490406	16.2
	"Colorado"	"08"	"2002"	"2002"	"Homicide"	"3"	184	4490406	4.1
	"Colorado"	"08"	"2002"	"2002"	"Undetermined "	"4"	95	4490406	2.1
	"Colorado"	"08"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	10	4490406	Unreliable
	"Colorado"	"08"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	26382	4490406	587.5
	"Colorado"	"08"	"2003"	"2003"	"Unintentional"	"1"	1806	4528732	39.9
	"Colorado"	"08"	"2003"	"2003"	"Suicide"	"2"	728	4528732	16.1
	"Colorado"	"08"	"2003"	"2003"	"Homicide"	"3"	192	4528732	4.2
	"Colorado"	"08"	"2003"	"2003"	"Undetermined "	"4"	112	4528732	2.5
	"Colorado"	"08"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	11	4528732	Unreliable
	"Colorado"	"08"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	26657	4528732	588.6
	"Colorado"	"08"	"2004"	"2004"	"Unintentional"	"1"	1810	4575013	39.6
	"Colorado"	"08"	"2004"	"2004"	"Suicide"	"2"	797	4575013	17.4
	"Colorado"	"08"	"2004"	"2004"	"Homicide"	"3"	219	4575013	4.8
	"Colorado"	"08"	"2004"	"2004"	"Undetermined "	"4"	85	4575013	1.9
	"Colorado"	"08"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	13	4575013	Unreliable
	"Colorado"	"08"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	25385	4575013	554.9
	"Colorado"	"08"	"2005"	"2005"	"Unintentional"	"1"	1947	4631888	42.0
	"Colorado"	"08"	"2005"	"2005"	"Suicide"	"2"	800	4631888	17.3
	"Colorado"	"08"	"2005"	"2005"	"Homicide"	"3"	182	4631888	3.9
	"Colorado"	"08"	"2005"	"2005"	"Undetermined "	"4"	108	4631888	2.3
	"Colorado"	"08"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	12	4631888	Unreliable
	"Colorado"	"08"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	26578	4631888	573.8
	"Colorado"	"08"	"2006"	"2006"	"Unintentional"	"1"	1917	4720423	40.6
	"Colorado"	"08"	"2006"	"2006"	"Suicide"	"2"	730	4720423	15.5
	"Colorado"	"08"	"2006"	"2006"	"Homicide"	"3"	181	4720423	3.8
	"Colorado"	"08"	"2006"	"2006"	"Undetermined "	"4"	138	4720423	2.9
	"Colorado"	"08"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	26546	4720423	562.4
	"Colorado"	"08"	"2007"	"2007"	"Unintentional"	"1"	2056	4803868	42.8
	"Colorado"	"08"	"2007"	"2007"	"Suicide"	"2"	811	4803868	16.9
	"Colorado"	"08"	"2007"	"2007"	"Homicide"	"3"	173	4803868	3.6
	"Colorado"	"08"	"2007"	"2007"	"Undetermined "	"4"	126	4803868	2.6
	"Colorado"	"08"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	26821	4803868	558.3
	"Colorado"	"08"	"2008"	"2008"	"Unintentional"	"1"	2172	4889730	44.4
	"Colorado"	"08"	"2008"	"2008"	"Suicide"	"2"	803	4889730	16.4
	"Colorado"	"08"	"2008"	"2008"	"Homicide"	"3"	194	4889730	4.0
	"Colorado"	"08"	"2008"	"2008"	"Undetermined "	"4"	130	4889730	2.7
	"Colorado"	"08"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	27968	4889730	572.0
	"Colorado"	"08"	"2009"	"2009"	"Unintentional"	"1"	2144	4972195	43.1
	"Colorado"	"08"	"2009"	"2009"	"Suicide"	"2"	941	4972195	18.9
	"Colorado"	"08"	"2009"	"2009"	"Homicide"	"3"	194	4972195	3.9
	"Colorado"	"08"	"2009"	"2009"	"Undetermined "	"4"	91	4972195	1.8
	"Colorado"	"08"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	27795	4972195	559.0
	"Colorado"	"08"	"2010"	"2010"	"Unintentional"	"1"	2106	5029196	41.9
	"Colorado"	"08"	"2010"	"2010"	"Suicide"	"2"	865	5029196	17.2
	"Colorado"	"08"	"2010"	"2010"	"Homicide"	"3"	172	5029196	3.4
	"Colorado"	"08"	"2010"	"2010"	"Undetermined "	"4"	81	5029196	1.6
	"Colorado"	"08"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	19	5029196	Unreliable
	"Colorado"	"08"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	28222	5029196	561.2
	"Colorado"	"08"	"2011"	"2011"	"Unintentional"	"1"	2330	5116796	45.5
	"Colorado"	"08"	"2011"	"2011"	"Suicide"	"2"	913	5116796	17.8
	"Colorado"	"08"	"2011"	"2011"	"Homicide"	"3"	191	5116796	3.7
