"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2016"	"2016"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	736	6931071	10.6
	"Arizona"	"04"	"2016"	"2016"	"Ethanol"	"T51.0"	128	6931071	1.8
	"Arizona"	"04"	"2016"	"2016"	"Alcohol, unspecified"	"T51.9"	38	6931071	0.5
	"Arizona"	"04"	"2016"	"2016"	"Effect of heat and light, unspecified"	"T67.9"	24	6931071	0.3
	"Arizona"	"04"	"2016"	"2016"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	21	6931071	0.3
	"Arizona"	"04"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	254	6931071	3.7
	"Arizona"	"04"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	333	6931071	4.8
	"Arizona"	"04"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	550	6931071	7.9
	"Arizona"	"04"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	120	6931071	1.7
	"Arizona"	"04"	"2016"	"2016"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	25	6931071	0.4
	"Arizona"	"04"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	100	6931071	1.4
	"Arizona"	"04"	"2016"	"2016"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	29	6931071	0.4
	"Arizona"	"04"	"2016"	"2016"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	14	6931071	Unreliable
	"Arizona"	"04"	"2016"	"2016"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	27	6931071	0.4
	"Arizona"	"04"	"2016"	"2016"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	58	6931071	0.8
	"Arizona"	"04"	"2016"	"2016"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	16	6931071	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	23	7016270	0.3
	"Arizona"	"04"	"2017"	"2017"	"Chronic viral hepatitis C"	"B18.2"	14	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Unspecified diabetes mellitus, without complications"	"E14.9"	58	7016270	0.8
	"Arizona"	"04"	"2017"	"2017"	"Other obesity"	"E66.8"	23	7016270	0.3
	"Arizona"	"04"	"2017"	"2017"	"Obesity, unspecified"	"E66.9"	48	7016270	0.7
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	13	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	14	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	67	7016270	1.0
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	85	7016270	1.2
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	20	7016270	0.3
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	33	7016270	0.5
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	14	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	98	7016270	1.4
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	90	7016270	1.3
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	187	7016270	2.7
	"Arizona"	"04"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	238	7016270	3.4
	"Arizona"	"04"	"2017"	"2017"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	27	7016270	0.4
	"Arizona"	"04"	"2017"	"2017"	"Essential (primary) hypertension"	"I10"	26	7016270	0.4
	"Arizona"	"04"	"2017"	"2017"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	193	7016270	2.8
	"Arizona"	"04"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	178	7016270	2.5
	"Arizona"	"04"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	20	7016270	0.3
	"Arizona"	"04"	"2017"	"2017"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	11	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Acute and subacute infective endocarditis"	"I33.0"	16	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Cardiomyopathy, unspecified"	"I42.9"	17	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Cardiac arrest, unspecified"	"I46.9"	24	7016270	0.3
	"Arizona"	"04"	"2017"	"2017"	"Congestive heart failure"	"I50.0"	15	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Cardiovascular disease, unspecified"	"I51.6"	13	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Cardiomegaly"	"I51.7"	19	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	10	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	11	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	37	7016270	0.5
	"Arizona"	"04"	"2017"	"2017"	"Asthma, unspecified"	"J45.9"	10	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Respiratory failure, unspecified"	"J96.9"	14	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	18	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Other and unspecified convulsions"	"R56.8"	15	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Cardiogenic shock"	"R57.0"	11	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"4-Aminophenol derivatives"	"T39.1"	19	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Heroin"	"T40.1"	334	7016270	4.8
	"Arizona"	"04"	"2017"	"2017"	"Other opioids"	"T40.2"	349	7016270	5.0
	"Arizona"	"04"	"2017"	"2017"	"Methadone"	"T40.3"	83	7016270	1.2
	"Arizona"	"04"	"2017"	"2017"	"Other synthetic narcotics"	"T40.4"	267	7016270	3.8
	"Arizona"	"04"	"2017"	"2017"	"Cocaine"	"T40.5"	136	7016270	1.9
	"Arizona"	"04"	"2017"	"2017"	"Other and unspecified narcotics"	"T40.6"	54	7016270	0.8
	"Arizona"	"04"	"2017"	"2017"	"Barbiturates"	"T42.3"	10	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Benzodiazepines"	"T42.4"	268	7016270	3.8
	"Arizona"	"04"	"2017"	"2017"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	70	7016270	1.0
	"Arizona"	"04"	"2017"	"2017"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	15	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	34	7016270	0.5
	"Arizona"	"04"	"2017"	"2017"	"Other and unspecified antidepressants"	"T43.2"	95	7016270	1.4
	"Arizona"	"04"	"2017"	"2017"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	35	7016270	0.5
	"Arizona"	"04"	"2017"	"2017"	"Psychostimulants with abuse potential"	"T43.6"	572	7016270	8.2
	"Arizona"	"04"	"2017"	"2017"	"Beta-adrenoreceptor antagonists, not elsewhere classified"	"T44.7"	11	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Antiallergic and antiemetic drugs"	"T45.0"	51	7016270	0.7
	"Arizona"	"04"	"2017"	"2017"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	25	7016270	0.4
	"Arizona"	"04"	"2017"	"2017"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	771	7016270	11.0
	"Arizona"	"04"	"2017"	"2017"	"Ethanol"	"T51.0"	144	7016270	2.1
	"Arizona"	"04"	"2017"	"2017"	"Alcohol, unspecified"	"T51.9"	30	7016270	0.4
	"Arizona"	"04"	"2017"	"2017"	"Heatstroke and sunstroke"	"T67.0"	11	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Effect of heat and light, unspecified"	"T67.9"	37	7016270	0.5
	"Arizona"	"04"	"2017"	"2017"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	37	7016270	0.5
	"Arizona"	"04"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	311	7016270	4.4
	"Arizona"	"04"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	398	7016270	5.7
	"Arizona"	"04"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	580	7016270	8.3
	"Arizona"	"04"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	143	7016270	2.0
	"Arizona"	"04"	"2017"	"2017"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	27	7016270	0.4
	"Arizona"	"04"	"2017"	"2017"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	21	7016270	0.3
	"Arizona"	"04"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	88	7016270	1.3
	"Arizona"	"04"	"2017"	"2017"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	18	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	13	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	7016270	Unreliable
	"Arizona"	"04"	"2017"	"2017"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	58	7016270	0.8
	"Arizona"	"04"	"2017"	"2017"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	11	7016270	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Septicaemia, unspecified"	"A41.9"	15	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Chronic viral hepatitis C"	"B18.2"	18	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Unspecified diabetes mellitus, without complications"	"E14.9"	44	7171646	0.6
	"Arizona"	"04"	"2018"	"2018"	"Other obesity"	"E66.8"	11	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Obesity, unspecified"	"E66.9"	39	7171646	0.5
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	19	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	25	7171646	0.3
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	104	7171646	1.5
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	13	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	142	7171646	2.0
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	40	7171646	0.6
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	64	7171646	0.9
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	23	7171646	0.3
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	115	7171646	1.6
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	60	7171646	0.8
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	260	7171646	3.6
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	303	7171646	4.2
	"Arizona"	"04"	"2018"	"2018"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	29	7171646	0.4
	"Arizona"	"04"	"2018"	"2018"	"Essential (primary) hypertension"	"I10"	15	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	206	7171646	2.9
	"Arizona"	"04"	"2018"	"2018"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	177	7171646	2.5
	"Arizona"	"04"	"2018"	"2018"	"Atherosclerotic heart disease"	"I25.1"	16	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	11	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Acute and subacute infective endocarditis"	"I33.0"	16	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Cardiac arrest, unspecified"	"I46.9"	19	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Congestive heart failure"	"I50.0"	14	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Cardiovascular disease, unspecified"	"I51.6"	22	7171646	0.3
	"Arizona"	"04"	"2018"	"2018"	"Cardiomegaly"	"I51.7"	20	7171646	0.3
	"Arizona"	"04"	"2018"	"2018"	"Emphysema, unspecified"	"J43.9"	12	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	31	7171646	0.4
	"Arizona"	"04"	"2018"	"2018"	"Asthma, unspecified"	"J45.9"	11	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Acute respiratory failure"	"J96.0"	12	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Other and unspecified cirrhosis of liver"	"K74.6"	20	7171646	0.3
	"Arizona"	"04"	"2018"	"2018"	"4-Aminophenol derivatives"	"T39.1"	29	7171646	0.4
	"Arizona"	"04"	"2018"	"2018"	"Heroin"	"T40.1"	352	7171646	4.9
	"Arizona"	"04"	"2018"	"2018"	"Other opioids"	"T40.2"	311	7171646	4.3
	"Arizona"	"04"	"2018"	"2018"	"Methadone"	"T40.3"	62	7171646	0.9
	"Arizona"	"04"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	522	7171646	7.3
	"Arizona"	"04"	"2018"	"2018"	"Cocaine"	"T40.5"	170	7171646	2.4
	"Arizona"	"04"	"2018"	"2018"	"Other and unspecified narcotics"	"T40.6"	34	7171646	0.5
	"Arizona"	"04"	"2018"	"2018"	"Benzodiazepines"	"T42.4"	252	7171646	3.5
	"Arizona"	"04"	"2018"	"2018"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	78	7171646	1.1
	"Arizona"	"04"	"2018"	"2018"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	19	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	37	7171646	0.5
	"Arizona"	"04"	"2018"	"2018"	"Other and unspecified antidepressants"	"T43.2"	117	7171646	1.6
	"Arizona"	"04"	"2018"	"2018"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	54	7171646	0.8
	"Arizona"	"04"	"2018"	"2018"	"Psychostimulants with abuse potential"	"T43.6"	577	7171646	8.0
	"Arizona"	"04"	"2018"	"2018"	"Beta-adrenoreceptor antagonists, not elsewhere classified"	"T44.7"	12	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Antiallergic and antiemetic drugs"	"T45.0"	83	7171646	1.2
	"Arizona"	"04"	"2018"	"2018"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	26	7171646	0.4
	"Arizona"	"04"	"2018"	"2018"	"Antitussives"	"T48.3"	12	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	787	7171646	11.0
	"Arizona"	"04"	"2018"	"2018"	"Ethanol"	"T51.0"	214	7171646	3.0
	"Arizona"	"04"	"2018"	"2018"	"Alcohol, unspecified"	"T51.9"	38	7171646	0.5
	"Arizona"	"04"	"2018"	"2018"	"Effect of heat and light, unspecified"	"T67.9"	32	7171646	0.4
	"Arizona"	"04"	"2018"	"2018"	"Exposure to excessive natural heat (hyperthermia)"	"X30"	34	7171646	0.5
	"Arizona"	"04"	"2018"	"2018"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	287	7171646	4.0
	"Arizona"	"04"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	523	7171646	7.3
	"Arizona"	"04"	"2018"	"2018"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	624	7171646	8.7
	"Arizona"	"04"	"2018"	"2018"	"Accidental poisoning by and exposure to alcohol"	"X45"	217	7171646	3.0
	"Arizona"	"04"	"2018"	"2018"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	28	7171646	0.4
	"Arizona"	"04"	"2018"	"2018"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	17	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	105	7171646	1.5
	"Arizona"	"04"	"2018"	"2018"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	19	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	18	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	23	7171646	0.3
	"Arizona"	"04"	"2018"	"2018"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	33	7171646	0.5
	"Arizona"	"04"	"2018"	"2018"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	13	7171646	Unreliable
	"Arkansas"	"05"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	34	2988248	1.1
	"Arkansas"	"05"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	76	2988248	2.5
	"Arkansas"	"05"	"2016"	"2016"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	42	2988248	1.4
	"Arkansas"	"05"	"2016"	"2016"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	27	2988248	0.9
	"Arkansas"	"05"	"2016"	"2016"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	24	2988248	0.8
	"Arkansas"	"05"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	18	2988248	Unreliable
	"Arkansas"	"05"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	42	2988248	1.4
