"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced Cause"	"MCD - Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2017"	"2017"	"All other drug-induced causes"	"D9"	754	739795	101.9
	"Alaska"	"02"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	73	739795	9.9
	"Alaska"	"02"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	266	739795	36.0
	"Alaska"	"02"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O9"	4377	739795	591.7
	"Alaska"	"02"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	120	737438	16.3
	"Alaska"	"02"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	737438	Unreliable
	"Alaska"	"02"	"2018"	"2018"	"All other drug-induced causes"	"D9"	778	737438	105.5
	"Alaska"	"02"	"2018"	"2018"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	71	737438	9.6
	"Alaska"	"02"	"2018"	"2018"	"All other alcohol-induced causes"	"A9"	297	737438	40.3
	"Alaska"	"02"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O9"	4422	737438	599.6
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	407	5023823	8.1
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	119	5023823	2.4
	"Arizona"	"04"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	39	5023823	0.8
	"Arizona"	"04"	"1999"	"1999"	"All other drug-induced causes"	"D9"	572	5023823	11.4
	"Arizona"	"04"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	84	5023823	1.7
	"Arizona"	"04"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	686	5023823	13.7
	"Arizona"	"04"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	39921	5023823	794.6
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	438	5130632	8.5
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	94	5130632	1.8
	"Arizona"	"04"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	33	5130632	0.6
	"Arizona"	"04"	"2000"	"2000"	"All other drug-induced causes"	"D9"	483	5130632	9.4
	"Arizona"	"04"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	62	5130632	1.2
	"Arizona"	"04"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	740	5130632	14.4
	"Arizona"	"04"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	40375	5130632	786.9
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	469	5273477	8.9
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	81	5273477	1.5
	"Arizona"	"04"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	46	5273477	0.9
	"Arizona"	"04"	"2001"	"2001"	"All other drug-induced causes"	"D9"	483	5273477	9.2
	"Arizona"	"04"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	73	5273477	1.4
	"Arizona"	"04"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	732	5273477	13.9
	"Arizona"	"04"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	40906	5273477	775.7
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	516	5396255	9.6
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	113	5396255	2.1
	"Arizona"	"04"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	52	5396255	1.0
	"Arizona"	"04"	"2002"	"2002"	"All other drug-induced causes"	"D9"	540	5396255	10.0
	"Arizona"	"04"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	68	5396255	1.3
	"Arizona"	"04"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	836	5396255	15.5
	"Arizona"	"04"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	42681	5396255	790.9
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	552	5510364	10.0
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	108	5510364	2.0
	"Arizona"	"04"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	58	5510364	1.1
	"Arizona"	"04"	"2003"	"2003"	"All other drug-induced causes"	"D9"	604	5510364	11.0
	"Arizona"	"04"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	96	5510364	1.7
	"Arizona"	"04"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	925	5510364	16.8
	"Arizona"	"04"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	43205	5510364	784.1
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	588	5652404	10.4
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	126	5652404	2.2
	"Arizona"	"04"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	77	5652404	1.4
	"Arizona"	"04"	"2004"	"2004"	"All other drug-induced causes"	"D9"	621	5652404	11.0
	"Arizona"	"04"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	85	5652404	1.5
	"Arizona"	"04"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	888	5652404	15.7
	"Arizona"	"04"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	42968	5652404	760.2
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	639	5839077	10.9
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	123	5839077	2.1
	"Arizona"	"04"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	90	5839077	1.5
	"Arizona"	"04"	"2005"	"2005"	"All other drug-induced causes"	"D9"	727	5839077	12.5
	"Arizona"	"04"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	55	5839077	0.9
	"Arizona"	"04"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	1018	5839077	17.4
	"Arizona"	"04"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	45565	5839077	780.3
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	736	6029141	12.2
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	136	6029141	2.3
	"Arizona"	"04"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	82	6029141	1.4
	"Arizona"	"04"	"2006"	"2006"	"All other drug-induced causes"	"D9"	742	6029141	12.3
	"Arizona"	"04"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	90	6029141	1.5
	"Arizona"	"04"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	1040	6029141	17.2
	"Arizona"	"04"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	46103	6029141	764.7
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	776	6167681	12.6
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	181	6167681	2.9
	"Arizona"	"04"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	72	6167681	1.2
	"Arizona"	"04"	"2007"	"2007"	"All other drug-induced causes"	"D9"	659	6167681	10.7
	"Arizona"	"04"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	208	6167681	3.4
	"Arizona"	"04"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	1055	6167681	17.1
	"Arizona"	"04"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	45213	6167681	733.1
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	671	6280362	10.7
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	158	6280362	2.5
	"Arizona"	"04"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	59	6280362	0.9
	"Arizona"	"04"	"2008"	"2008"	"All other drug-induced causes"	"D9"	627	6280362	10.0
	"Arizona"	"04"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	208	6280362	3.3
	"Arizona"	"04"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	1080	6280362	17.2
	"Arizona"	"04"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	45511	6280362	724.7
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	826	6343154	13.0
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	180	6343154	2.8
	"Arizona"	"04"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	75	6343154	1.2
	"Arizona"	"04"	"2009"	"2009"	"All other drug-induced causes"	"D9"	678	6343154	10.7
	"Arizona"	"04"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	272	6343154	4.3
	"Arizona"	"04"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	1115	6343154	17.6
	"Arizona"	"04"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	45471	6343154	716.9
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	954	6392017	14.9
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	168	6392017	2.6
	"Arizona"	"04"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	101	6392017	1.6
	"Arizona"	"04"	"2010"	"2010"	"All other drug-induced causes"	"D9"	5757	6392017	90.1
	"Arizona"	"04"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	263	6392017	4.1
	"Arizona"	"04"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	1402	6392017	21.9
	"Arizona"	"04"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O9"	46403	6392017	726.0
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	915	6482505	14.1
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	186	6482505	2.9
	"Arizona"	"04"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	92	6482505	1.4
	"Arizona"	"04"	"2011"	"2011"	"All other drug-induced causes"	"D9"	6051	6482505	93.3
	"Arizona"	"04"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	243	6482505	3.7
	"Arizona"	"04"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	1452	6482505	22.4
	"Arizona"	"04"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	48040	6482505	741.1
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	970	6553255	14.8
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	171	6553255	2.6
	"Arizona"	"04"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	139	6553255	2.1
	"Arizona"	"04"	"2012"	"2012"	"All other drug-induced causes"	"D9"	6388	6553255	97.5
	"Arizona"	"04"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	278	6553255	4.2
	"Arizona"	"04"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	1541	6553255	23.5
	"Arizona"	"04"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	49181	6553255	750.5
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1044	6626624	15.8
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	170	6626624	2.6
	"Arizona"	"04"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	125	6626624	1.9
	"Arizona"	"04"	"2013"	"2013"	"All other drug-induced causes"	"D9"	6859	6626624	103.5
	"Arizona"	"04"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	275	6626624	4.1
	"Arizona"	"04"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	1711	6626624	25.8
	"Arizona"	"04"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	50129	6626624	756.5
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1026	6731484	15.2
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	179	6731484	2.7
	"Arizona"	"04"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	118	6731484	1.8
	"Arizona"	"04"	"2014"	"2014"	"All other drug-induced causes"	"D9"	6912	6731484	102.7
	"Arizona"	"04"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	284	6731484	4.2
	"Arizona"	"04"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	1776	6731484	26.4
	"Arizona"	"04"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	51157	6731484	760.0
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1099	6828065	16.1
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	180	6828065	2.6
	"Arizona"	"04"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	108	6828065	1.6
	"Arizona"	"04"	"2015"	"2015"	"All other drug-induced causes"	"D9"	7402	6828065	108.4
	"Arizona"	"04"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	311	6828065	4.6
	"Arizona"	"04"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	1928	6828065	28.2
	"Arizona"	"04"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	53887	6828065	789.2
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1271	6931071	18.3
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	145	6931071	2.1
	"Arizona"	"04"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	109	6931071	1.6
	"Arizona"	"04"	"2016"	"2016"	"All other drug-induced causes"	"D9"	8046	6931071	116.1
	"Arizona"	"04"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	390	6931071	5.6
	"Arizona"	"04"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	2021	6931071	29.2
	"Arizona"	"04"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	56220	6931071	811.1
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1450	7016270	20.7
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	150	7016270	2.1
	"Arizona"	"04"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	96	7016270	1.4
	"Arizona"	"04"	"2017"	"2017"	"All other drug-induced causes"	"D9"	8290	7016270	118.2
	"Arizona"	"04"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	358	7016270	5.1
	"Arizona"	"04"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	2033	7016270	29.0
	"Arizona"	"04"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O9"	57329	7016270	817.1
	"Arizona"	"04"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1603	7171646	22.4
	"Arizona"	"04"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	178	7171646	2.5
	"Arizona"	"04"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	84	7171646	1.2
	"Arizona"	"04"	"2018"	"2018"	"All other drug-induced causes"	"D9"	8802	7171646	122.7
	"Arizona"	"04"	"2018"	"2018"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	460	7171646	6.4
	"Arizona"	"04"	"2018"	"2018"	"All other alcohol-induced causes"	"A9"	1942	7171646	27.1
	"Arizona"	"04"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O9"	58882	7171646	821.0
	"Arkansas"	"05"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	40	2651860	1.5
	"Arkansas"	"05"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	33	2651860	1.2
	"Arkansas"	"05"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	58	2651860	2.2
	"Arkansas"	"05"	"1999"	"1999"	"All other drug-induced causes"	"D9"	91	2651860	3.4
	"Arkansas"	"05"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	224	2651860	8.4
	"Arkansas"	"05"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	27911	2651860	1052.5
	"Arkansas"	"05"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	58	2673400	2.2
	"Arkansas"	"05"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	2673400	1.1
	"Arkansas"	"05"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	73	2673400	2.7
	"Arkansas"	"05"	"2000"	"2000"	"All other drug-induced causes"	"D9"	140	2673400	5.2
	"Arkansas"	"05"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	2673400	Unreliable
	"Arkansas"	"05"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	207	2673400	7.7
	"Arkansas"	"05"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	28202	2673400	1054.9
	"Arkansas"	"05"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	53	2691571	2.0
	"Arkansas"	"05"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	33	2691571	1.2
	"Arkansas"	"05"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	56	2691571	2.1
	"Arkansas"	"05"	"2001"	"2001"	"All other drug-induced causes"	"D9"	143	2691571	5.3
	"Arkansas"	"05"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	2691571	Unreliable
	"Arkansas"	"05"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	274	2691571	10.2
	"Arkansas"	"05"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	27738	2691571	1030.6
	"Arkansas"	"05"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	73	2705927	2.7
	"Arkansas"	"05"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	40	2705927	1.5
	"Arkansas"	"05"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	88	2705927	3.3
	"Arkansas"	"05"	"2002"	"2002"	"All other drug-induced causes"	"D9"	177	2705927	6.5
	"Arkansas"	"05"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	24	2705927	0.9
	"Arkansas"	"05"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	268	2705927	9.9
	"Arkansas"	"05"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	28500	2705927	1053.2
	"Arkansas"	"05"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	80	2724816	2.9
	"Arkansas"	"05"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	44	2724816	1.6
	"Arkansas"	"05"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	90	2724816	3.3
	"Arkansas"	"05"	"2003"	"2003"	"All other drug-induced causes"	"D9"	304	2724816	11.2
	"Arkansas"	"05"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	2724816	Unreliable
	"Arkansas"	"05"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	278	2724816	10.2
	"Arkansas"	"05"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	27899	2724816	1023.9
	"Arkansas"	"05"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	110	2749686	4.0
	"Arkansas"	"05"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	46	2749686	1.7
	"Arkansas"	"05"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	100	2749686	3.6
	"Arkansas"	"05"	"2004"	"2004"	"All other drug-induced causes"	"D9"	351	2749686	12.8
	"Arkansas"	"05"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	32	2749686	1.2
	"Arkansas"	"05"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	257	2749686	9.3
	"Arkansas"	"05"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	27508	2749686	1000.4
	"Arkansas"	"05"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	124	2781097	4.5
	"Arkansas"	"05"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	49	2781097	1.8
	"Arkansas"	"05"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	129	2781097	4.6
	"Arkansas"	"05"	"2005"	"2005"	"All other drug-induced causes"	"D9"	376	2781097	13.5
	"Arkansas"	"05"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	28	2781097	1.0
	"Arkansas"	"05"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	292	2781097	10.5
	"Arkansas"	"05"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	28037	2781097	1008.1
	"Arkansas"	"05"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	148	2821761	5.2
	"Arkansas"	"05"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	41	2821761	1.5
	"Arkansas"	"05"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	131	2821761	4.6
	"Arkansas"	"05"	"2006"	"2006"	"All other drug-induced causes"	"D9"	432	2821761	15.3
	"Arkansas"	"05"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	20	2821761	0.7
	"Arkansas"	"05"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	335	2821761	11.9
	"Arkansas"	"05"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	27874	2821761	987.8
	"Arkansas"	"05"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	144	2848650	5.1
	"Arkansas"	"05"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	44	2848650	1.5
	"Arkansas"	"05"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	138	2848650	4.8
	"Arkansas"	"05"	"2007"	"2007"	"All other drug-induced causes"	"D9"	454	2848650	15.9
	"Arkansas"	"05"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	65	2848650	2.3
	"Arkansas"	"05"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	337	2848650	11.8
	"Arkansas"	"05"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	28158	2848650	988.5
	"Arkansas"	"05"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	221	2874554	7.7
	"Arkansas"	"05"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	70	2874554	2.4
	"Arkansas"	"05"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	100	2874554	3.5
	"Arkansas"	"05"	"2008"	"2008"	"All other drug-induced causes"	"D9"	3746	2874554	130.3
	"Arkansas"	"05"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	72	2874554	2.5
	"Arkansas"	"05"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	354	2874554	12.3
	"Arkansas"	"05"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	29280	2874554	1018.6
	"Arkansas"	"05"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	254	2896843	8.8
	"Arkansas"	"05"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	44	2896843	1.5
	"Arkansas"	"05"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	111	2896843	3.8
	"Arkansas"	"05"	"2009"	"2009"	"All other drug-induced causes"	"D9"	3604	2896843	124.4
	"Arkansas"	"05"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	84	2896843	2.9
	"Arkansas"	"05"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	337	2896843	11.6
	"Arkansas"	"05"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	28636	2896843	988.5
	"Arkansas"	"05"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	255	2915918	8.7
	"Arkansas"	"05"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	2915918	1.9
	"Arkansas"	"05"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	75	2915918	2.6
	"Arkansas"	"05"	"2010"	"2010"	"All other drug-induced causes"	"D9"	3484	2915918	119.5
	"Arkansas"	"05"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	82	2915918	2.8
